InvoiceID,CustomerID,TransactionDate,TotalAmount,PaymentMethod,CashierID
INV01855,CUST00783,2024-02-06 17:07:00,2869.35,Card,CASH05
INV01856,CUST02282,2024-02-21 22:52:00,6408.98,Card,CASH01
INV01857,CUST02868,2024-03-20 14:17:00,2722.08,Cash,CASH04
INV01858,CUST02871,2024-03-02 08:25:00,2824.15,Card,CASH04
INV01859,CUST02611,2024-04-13 08:32:00,7795.77,Card,CASH08
INV01860,CUST00418,2024-02-15 09:25:00,615.29,Cash,CASH01
INV01861,CUST01758,2024-05-22 19:35:00,2261.98,UPI,CASH05
INV01862,CUST02660,2024-01-17 18:50:00,6172.02,Card,CASH06
INV01863,CUST01018,2024-01-02 10:31:00,207.6,Cash,CASH08
INV01864,CUST03271,2024-04-04 08:58:00,3456.11,UPI,CASH05
INV01865,CUST01335,2024-06-06 18:38:00,7414.49,Card,CASH07
INV01866,CUST01645,2024-01-16 09:25:00,4920.72,UPI,CASH04
INV01867,CUST03391,2024-01-08 11:58:00,2614.15,UPI,CASH04
INV01868,CUST00173,2024-03-20 14:54:00,2341.38,Cash,CASH05
INV01869,CUST03437,2024-02-16 22:49:00,3939.71,Card,CASH03
INV01870,CUST03691,2024-03-14 22:57:00,2058.83,Cash,CASH06
INV01871,CUST02485,2024-01-02 13:56:00,3546.48,Cash,CASH07
INV01872,CUST00758,2024-01-03 12:09:00,6470.33,Card,CASH07
INV01873,CUST00475,2024-06-11 12:22:00,6096.65,Cash,CASH06
INV01874,CUST00511,2024-06-29 10:21:00,6509.21,Cash,CASH07
INV01875,CUST00670,2024-06-26 09:36:00,4309.41,Card,CASH04
INV01876,CUST01062,2024-06-01 08:56:00,5031.29,Card,CASH07
INV01877,CUST00154,2024-06-25 16:11:00,4363.3,Cash,CASH05
INV01878,CUST03825,2024-03-11 11:16:00,4219.24,Card,CASH06
INV01879,CUST03061,2024-06-26 17:23:00,1780.06,UPI,CASH05
INV01880,CUST01660,2024-01-15 09:40:00,6772.35,Cash,CASH04
INV01881,CUST01463,2024-06-10 14:00:00,207.34,Cash,CASH08
INV01882,CUST01604,2024-01-30 11:46:00,1289.62,UPI,CASH08
INV01883,CUST02168,2024-05-27 08:19:00,2348.47,Card,CASH05
INV01884,CUST01443,2024-01-17 20:04:00,2416.59,UPI,CASH06
INV01885,CUST00714,2024-05-28 18:48:00,4443.25,Card,CASH07
INV01886,CUST02306,2024-04-06 17:49:00,2998.58,Cash,CASH03
INV01887,CUST01924,2024-01-11 19:54:00,10017.38,Cash,CASH08
INV01888,CUST00888,2024-04-10 17:17:00,9160.22,Cash,CASH05
INV01889,CUST01301,2024-01-04 20:58:00,3175.04,Cash,CASH02
INV01890,CUST01815,2024-05-27 17:06:00,2094.08,Cash,CASH03
INV01891,CUST01735,2024-05-20 18:17:00,2167.31,Cash,CASH06
INV01892,CUST02160,2024-03-08 19:58:00,6786.32,Cash,CASH05
INV01893,CUST01113,2024-01-09 09:09:00,4317.85,Card,CASH07
INV01894,CUST02428,2024-03-05 09:50:00,3864.29,Cash,CASH06
INV01895,CUST00962,2024-01-17 14:38:00,4463.52,Card,CASH04
INV01896,CUST03782,2024-02-07 09:54:00,4807.2,Cash,CASH04
INV01897,CUST00181,2024-01-14 11:07:00,789.34,Card,CASH06
INV01898,CUST02439,2024-03-11 17:00:00,3290.44,Card,CASH03
INV01899,CUST03709,2024-02-07 16:36:00,3343.31,Cash,CASH04
INV01900,CUST00610,2024-01-02 08:42:00,3780.91,UPI,CASH04
INV01901,CUST02790,2024-01-08 08:05:00,1254.2,Card,CASH06
INV01902,CUST02826,2024-04-28 17:40:00,572.07,Card,CASH07
INV01903,CUST01918,2024-02-23 17:42:00,7071.36,Card,CASH05
INV01904,CUST01512,2024-03-16 16:18:00,1260.4,Card,CASH08
INV01905,CUST00691,2024-04-29 17:05:00,6002.31,Cash,CASH01
INV01906,CUST02942,2024-02-11 14:19:00,1546.9,Cash,CASH05
INV01907,CUST00809,2024-01-25 19:43:00,7384.17,Cash,CASH03
INV01908,CUST02689,2024-04-20 12:20:00,1508.85,Cash,CASH04
INV01909,CUST02845,2024-04-07 09:38:00,26.48,Cash,CASH01
INV01910,CUST00198,2024-04-11 13:53:00,6080.38,Card,CASH03
INV01911,CUST03952,2024-06-23 09:28:00,3855.61,UPI,CASH05
INV01912,CUST00409,2024-05-18 10:39:00,619.89,Card,CASH06
INV01913,CUST00843,2024-01-16 10:04:00,2416.87,Card,CASH02
INV01914,CUST01476,2024-01-05 17:43:00,3239.06,Card,CASH08
INV01915,CUST03897,2024-04-19 17:33:00,3248.38,Cash,CASH04
INV01916,CUST03595,2024-05-20 12:36:00,5545.39,Cash,CASH08
INV01917,CUST01906,2024-03-25 15:31:00,6095.59,Card,CASH07
INV01918,CUST03004,2024-03-14 20:07:00,937.15,Cash,CASH04
INV01919,CUST00954,2024-02-08 11:47:00,5001.45,Cash,CASH02
INV01920,CUST02312,2024-02-24 20:00:00,5907.62,Cash,CASH04
INV01921,CUST03708,2024-05-01 22:37:00,5398.61,Cash,CASH03
INV01922,CUST01679,2024-05-05 09:46:00,5779.68,UPI,CASH03
INV01923,CUST00612,2024-01-22 19:02:00,3322.7,Cash,CASH01
INV01924,CUST00361,2024-01-02 18:17:00,2678.03,UPI,CASH02
INV01925,CUST01548,2024-03-07 20:22:00,8553.86,Card,CASH05
INV01926,CUST02539,2024-04-15 10:41:00,1807.12,Card,CASH05
INV01927,CUST01049,2024-06-08 18:43:00,5836.72,Cash,CASH07
INV01928,CUST03156,2024-01-18 13:21:00,482.6,Cash,CASH07
INV01929,CUST03290,2024-06-01 18:02:00,4574.41,Cash,CASH07
INV01930,CUST03049,2024-03-20 20:12:00,782.7,Card,CASH05
INV01931,CUST03914,2024-03-26 18:53:00,8437.37,Card,CASH02
INV01932,CUST00491,2024-02-26 22:34:00,4643.58,UPI,CASH07
INV01933,CUST02530,2024-05-05 22:28:00,7731.06,Card,CASH08
INV01934,CUST00652,2024-04-06 17:26:00,10253.21,Cash,CASH02
INV01935,CUST03924,2024-02-05 22:46:00,3648.17,Cash,CASH07
INV01936,CUST00508,2024-06-22 12:10:00,5954.83,UPI,CASH08
INV01937,CUST03770,2024-05-19 16:47:00,4135.64,Card,CASH07
INV01938,CUST01293,2024-05-06 11:44:00,1037.8,Cash,CASH02
INV01939,CUST00120,2024-05-28 10:23:00,5259.2,Cash,CASH03
INV01940,CUST03192,2024-02-03 20:25:00,2152.77,Cash,CASH03
INV01941,CUST01341,2024-03-01 22:21:00,3174.2,Cash,CASH01
INV01942,CUST00248,2024-01-21 21:37:00,1285.24,Card,CASH08
INV01943,CUST01320,2024-06-04 08:45:00,2351.3,Card,CASH04
INV01944,CUST00833,2024-02-19 22:07:00,5782.7,Cash,CASH01
INV01945,CUST01749,2024-05-23 19:58:00,3445.32,Card,CASH06
INV01946,CUST02622,2024-05-27 21:25:00,4566.63,UPI,CASH07
INV01947,CUST01151,2024-06-19 21:46:00,3648.63,Cash,CASH02
INV01948,CUST03660,2024-06-28 17:08:00,1744.64,Cash,CASH07
INV01949,CUST01788,2024-06-22 10:32:00,1541.97,UPI,CASH02
INV01950,CUST01010,2024-06-14 13:45:00,1033.97,Cash,CASH03
INV01951,CUST01842,2024-02-10 11:22:00,6560.31,Cash,CASH07
INV01952,CUST00608,2024-04-13 12:28:00,2564.64,Cash,CASH02
INV01953,CUST03717,2024-05-21 21:43:00,780.88,UPI,CASH04
INV01954,CUST01509,2024-01-05 13:53:00,633.88,Cash,CASH08
INV01955,CUST01927,2024-05-10 17:48:00,5349.98,Card,CASH01
INV01956,CUST01939,2024-04-23 15:44:00,7913.44,Cash,CASH07
INV01957,CUST02550,2024-01-21 21:11:00,3839.2,Cash,CASH02
INV01958,CUST01762,2024-01-26 11:14:00,4703.01,UPI,CASH05
INV01959,CUST00753,2024-04-22 10:14:00,2708.45,UPI,CASH05
INV01960,CUST01098,2024-01-27 08:23:00,5096.82,UPI,CASH05
INV01961,CUST03470,2024-04-04 10:22:00,243.45,Cash,CASH04
INV01962,CUST00016,2024-06-01 14:06:00,170.76,Card,CASH08
INV01963,CUST01728,2024-03-12 18:53:00,1085.64,Cash,CASH02
INV01964,CUST03553,2024-01-04 19:17:00,1639.74,Card,CASH07
INV01965,CUST01588,2024-02-23 15:57:00,111.75,Cash,CASH02
INV01966,CUST03166,2024-05-24 18:52:00,377.68,Card,CASH01
INV01967,CUST00846,2024-06-20 11:30:00,8403.96,Cash,CASH04
INV01968,CUST02279,2024-01-15 12:39:00,6659.15,Cash,CASH05
INV01969,CUST00615,2024-03-05 20:08:00,3281.09,Cash,CASH02
INV01970,CUST03233,2024-02-22 18:37:00,2233.98,Card,CASH04
INV01971,CUST03344,2024-02-10 14:03:00,2188.02,Card,CASH01
INV01972,CUST00387,2024-04-15 09:11:00,1017.99,Cash,CASH03
INV01973,CUST02630,2024-02-16 22:29:00,5124.86,Cash,CASH01
INV01974,CUST02123,2024-02-15 09:27:00,3132.06,Cash,CASH01
INV01975,CUST01286,2024-01-08 09:28:00,6803.13,Cash,CASH04
INV01976,CUST03969,2024-05-26 16:20:00,2082.56,Cash,CASH04
INV01977,CUST00832,2024-05-17 09:48:00,4700.81,Card,CASH08
INV01978,CUST03658,2024-06-11 12:20:00,1022.24,Card,CASH05
INV01979,CUST01862,2024-02-22 18:21:00,4965.43,UPI,CASH03
INV01980,CUST02904,2024-01-13 08:08:00,4579.59,Cash,CASH08
INV01981,CUST01521,2024-05-25 21:23:00,11890.3,Card,CASH02
INV01982,CUST01055,2024-02-22 15:17:00,3206.51,Cash,CASH05
INV01983,CUST01554,2024-03-02 20:59:00,981.71,Card,CASH01
INV01984,CUST03251,2024-02-07 19:18:00,3866.02,Cash,CASH08
INV01985,CUST03815,2024-03-22 15:36:00,7150.49,UPI,CASH05
INV01986,CUST00771,2024-04-05 12:00:00,9109.48,UPI,CASH06
INV01987,CUST02264,2024-02-12 16:28:00,5429.77,Cash,CASH01
INV01988,CUST01404,2024-01-15 09:38:00,866.24,Card,CASH06
INV01989,CUST00399,2024-02-29 18:33:00,6011.19,Cash,CASH07
INV01990,CUST02869,2024-06-23 17:59:00,6034.87,UPI,CASH05
INV01991,CUST01907,2024-01-25 16:24:00,4967.29,Cash,CASH04
INV01992,CUST00081,2024-05-24 08:21:00,4053.15,Cash,CASH02
INV01993,CUST03680,2024-06-12 15:56:00,159.09,Cash,CASH03
INV01994,CUST03475,2024-01-31 10:20:00,3283.64,UPI,CASH06
INV01995,CUST03708,2024-03-16 16:55:00,6359.98,Cash,CASH06
INV01996,CUST00623,2024-04-16 08:30:00,8687.28,Cash,CASH02
INV01997,CUST02065,2024-04-19 20:16:00,5926.27,UPI,CASH07
INV01998,CUST01841,2024-01-26 20:34:00,2870.49,Cash,CASH07
INV01999,CUST03988,2024-02-02 16:54:00,3156.12,Cash,CASH03
INV02000,CUST00247,2024-06-18 21:56:00,3521.09,Cash,CASH06
