ItemID,InvoiceID,BatchID,QuantitySold,PriceAtSale,LineTotal
ITM001717,INV00675,BAT01217,1,112.61,112.61
ITM001718,INV00676,BAT04365,5,171.31,856.55
ITM001719,INV00676,BAT00143,3,241.17,723.51
ITM001720,INV00676,BAT04778,5,884.18,4420.9
ITM001721,INV00677,BAT03482,5,859.64,4298.2
ITM001722,INV00678,BAT04182,4,1024.88,4099.52
ITM001723,INV00678,BAT03984,3,54.67,164.01
ITM001724,INV00679,BAT02790,4,202.23,808.92
ITM001725,INV00679,BAT03208,3,165.74,497.22
ITM001726,INV00679,BAT04462,3,796.81,2390.43
ITM001727,INV00679,BAT01059,1,108.15,108.15
ITM001728,INV00680,BAT00187,3,138.58,415.74
ITM001729,INV00680,BAT00228,5,517.16,2585.8
ITM001730,INV00680,BAT03506,1,401.72,401.72
ITM001731,INV00680,BAT03285,2,1036.66,2073.32
ITM001732,INV00681,BAT05998,4,724.23,2896.92
ITM001733,INV00681,BAT00323,2,198.36,396.72
ITM001734,INV00681,BAT00867,3,85.45,256.35
ITM001735,INV00681,BAT00394,1,356.15,356.15
ITM001736,INV00682,BAT00545,3,701.38,2104.14
ITM001737,INV00682,BAT03023,4,869.56,3478.24
ITM001738,INV00683,BAT02145,2,990.62,1981.24
ITM001739,INV00683,BAT05665,2,942.38,1884.76
ITM001740,INV00684,BAT01193,2,1060.61,2121.22
ITM001741,INV00684,BAT05508,2,207.38,414.76
ITM001742,INV00684,BAT05353,1,736.09,736.09
ITM001743,INV00685,BAT05445,1,812.76,812.76
ITM001744,INV00686,BAT01792,3,381.25,1143.75
ITM001745,INV00686,BAT03319,5,780.21,3901.05
ITM001746,INV00686,BAT02967,3,290.53,871.59
ITM001747,INV00686,BAT01304,5,505.24,2526.2
ITM001748,INV00687,BAT04351,5,566.56,2832.8
ITM001749,INV00688,BAT04073,5,818.87,4094.35
ITM001750,INV00689,BAT03673,2,655.67,1311.34
ITM001751,INV00689,BAT04742,1,158.7,158.7
ITM001752,INV00690,BAT04234,3,103.28,309.84
ITM001753,INV00690,BAT04255,2,745.88,1491.76
ITM001754,INV00690,BAT02974,5,392.53,1962.65
ITM001755,INV00691,BAT00161,5,67.93,339.65
ITM001756,INV00691,BAT00648,1,389.75,389.75
ITM001757,INV00691,BAT05290,1,816.01,816.01
ITM001758,INV00691,BAT00530,1,921.0,921.0
ITM001759,INV00692,BAT00577,5,329.15,1645.75
ITM001760,INV00693,BAT03678,1,414.69,414.69
ITM001761,INV00693,BAT05920,5,26.62,133.1
ITM001762,INV00693,BAT04757,5,361.88,1809.4
ITM001763,INV00693,BAT00630,2,191.34,382.68
ITM001764,INV00694,BAT00418,2,909.55,1819.1
ITM001765,INV00694,BAT03566,2,883.88,1767.76
ITM001766,INV00694,BAT05325,3,648.49,1945.47
ITM001767,INV00694,BAT05607,5,1039.18,5195.9
ITM001768,INV00695,BAT02256,2,1000.63,2001.26
ITM001769,INV00696,BAT04477,5,223.99,1119.95
ITM001770,INV00696,BAT02977,1,137.0,137.0
ITM001771,INV00696,BAT03316,3,650.27,1950.81
ITM001772,INV00697,BAT05002,1,592.23,592.23
ITM001773,INV00697,BAT01256,2,198.97,397.94
ITM001774,INV00697,BAT04137,4,911.67,3646.68
ITM001775,INV00697,BAT05308,1,652.56,652.56
ITM001776,INV00698,BAT00981,1,506.68,506.68
ITM001777,INV00699,BAT03216,1,419.73,419.73
ITM001778,INV00699,BAT04594,4,302.98,1211.92
ITM001779,INV00699,BAT04433,4,889.33,3557.32
ITM001780,INV00699,BAT01006,3,491.54,1474.62
ITM001781,INV00700,BAT05759,5,248.94,1244.7
ITM001782,INV00700,BAT02909,3,402.78,1208.34
ITM001783,INV00700,BAT01403,4,453.27,1813.08
ITM001784,INV00701,BAT04970,1,373.28,373.28
ITM001785,INV00701,BAT02255,5,344.39,1721.95
ITM001786,INV00701,BAT00342,1,1000.1,1000.1
ITM001787,INV00702,BAT04921,4,710.98,2843.92
ITM001788,INV00702,BAT00548,5,766.43,3832.15
ITM001789,INV00703,BAT05352,3,350.15,1050.45
ITM001790,INV00703,BAT02650,1,559.02,559.02
ITM001791,INV00703,BAT02863,3,546.86,1640.58
ITM001792,INV00703,BAT04632,3,696.4,2089.2
ITM001793,INV00704,BAT04578,4,699.78,2799.12
ITM001794,INV00704,BAT01499,4,459.4,1837.6
ITM001795,INV00704,BAT00226,1,404.2,404.2
ITM001796,INV00704,BAT04426,1,841.72,841.72
ITM001797,INV00705,BAT04215,5,278.2,1391.0
ITM001798,INV00705,BAT03249,5,671.77,3358.85
ITM001799,INV00705,BAT00536,3,336.21,1008.63
ITM001800,INV00705,BAT02263,5,416.02,2080.1
ITM001801,INV00706,BAT00506,3,197.93,593.79
ITM001802,INV00706,BAT04847,3,423.35,1270.05
ITM001803,INV00706,BAT04573,3,965.66,2896.98
ITM001804,INV00706,BAT05816,3,504.25,1512.75
ITM001805,INV00707,BAT01508,2,964.73,1929.46
ITM001806,INV00707,BAT01938,4,836.33,3345.32
ITM001807,INV00707,BAT04233,4,1008.86,4035.44
ITM001808,INV00707,BAT00929,4,685.19,2740.76
ITM001809,INV00708,BAT03341,4,956.6,3826.4
ITM001810,INV00708,BAT02094,5,930.36,4651.8
ITM001811,INV00708,BAT00839,5,215.95,1079.75
ITM001812,INV00709,BAT00400,1,834.84,834.84
ITM001813,INV00709,BAT00868,5,220.0,1100.0
ITM001814,INV00710,BAT00685,3,129.41,388.23
ITM001815,INV00711,BAT02472,4,181.43,725.72
ITM001816,INV00711,BAT00649,1,807.47,807.47
ITM001817,INV00712,BAT01636,1,307.23,307.23
ITM001818,INV00712,BAT01586,5,576.97,2884.85
ITM001819,INV00713,BAT05877,2,692.58,1385.16
ITM001820,INV00714,BAT04850,4,247.4,989.6
ITM001821,INV00714,BAT05738,1,519.26,519.26
ITM001822,INV00715,BAT00910,4,957.1,3828.4
ITM001823,INV00716,BAT05026,3,213.24,639.72
ITM001824,INV00716,BAT01252,5,239.6,1198.0
ITM001825,INV00717,BAT04695,3,909.59,2728.77
ITM001826,INV00717,BAT00949,5,410.11,2050.55
ITM001827,INV00717,BAT04258,4,589.21,2356.84
ITM001828,INV00717,BAT03518,5,767.84,3839.2
ITM001829,INV00718,BAT03607,4,205.49,821.96
ITM001830,INV00719,BAT00477,2,996.77,1993.54
ITM001831,INV00720,BAT05985,3,791.87,2375.61
ITM001832,INV00720,BAT02699,2,157.82,315.64
ITM001833,INV00721,BAT04600,3,177.09,531.27
ITM001834,INV00722,BAT03589,2,87.44,174.88
ITM001835,INV00722,BAT02226,2,64.08,128.16
ITM001836,INV00723,BAT02196,5,899.3,4496.5
ITM001837,INV00723,BAT03203,2,661.38,1322.76
ITM001838,INV00724,BAT00813,5,547.78,2738.9
ITM001839,INV00725,BAT01268,5,588.77,2943.85
ITM001840,INV00725,BAT03560,4,720.12,2880.48
ITM001841,INV00726,BAT00047,5,16.97,84.85
ITM001842,INV00727,BAT05862,2,81.73,163.46
ITM001843,INV00727,BAT02670,1,854.58,854.58
ITM001844,INV00727,BAT02555,1,424.74,424.74
ITM001845,INV00727,BAT05544,2,733.36,1466.72
ITM001846,INV00728,BAT05635,3,650.75,1952.25
ITM001847,INV00728,BAT02394,2,370.34,740.68
ITM001848,INV00728,BAT02436,1,396.41,396.41
ITM001849,INV00728,BAT03907,5,471.36,2356.8
ITM001850,INV00729,BAT03700,4,237.83,951.32
ITM001851,INV00729,BAT04538,5,411.75,2058.75
ITM001852,INV00730,BAT03198,1,249.17,249.17
ITM001853,INV00731,BAT04301,4,401.03,1604.12
ITM001854,INV00731,BAT00179,5,739.65,3698.25
ITM001855,INV00731,BAT02452,2,541.45,1082.9
ITM001856,INV00732,BAT05236,2,783.59,1567.18
ITM001857,INV00732,BAT01555,5,857.94,4289.7
ITM001858,INV00732,BAT01184,4,107.13,428.52
ITM001859,INV00733,BAT03396,4,356.15,1424.6
ITM001860,INV00734,BAT05195,1,912.62,912.62
ITM001861,INV00734,BAT00665,2,186.34,372.68
ITM001862,INV00734,BAT02473,1,321.17,321.17
ITM001863,INV00734,BAT02586,1,330.45,330.45
ITM001864,INV00735,BAT03402,5,240.54,1202.7
ITM001865,INV00736,BAT01077,1,221.08,221.08
ITM001866,INV00736,BAT02253,1,614.72,614.72
ITM001867,INV00737,BAT04524,4,880.03,3520.12
ITM001868,INV00737,BAT03821,2,1057.84,2115.68
ITM001869,INV00737,BAT00561,5,709.29,3546.45
ITM001870,INV00738,BAT02617,4,700.94,2803.76
ITM001871,INV00738,BAT04476,1,207.18,207.18
ITM001872,INV00739,BAT01045,2,686.94,1373.88
ITM001873,INV00739,BAT01272,5,603.08,3015.4
ITM001874,INV00740,BAT04796,5,744.91,3724.55
ITM001875,INV00740,BAT03764,2,314.35,628.7
ITM001876,INV00740,BAT00989,4,923.43,3693.72
ITM001877,INV00741,BAT03272,2,682.46,1364.92
ITM001878,INV00741,BAT04358,4,791.86,3167.44
ITM001879,INV00741,BAT00638,4,67.04,268.16
ITM001880,INV00742,BAT03583,1,162.11,162.11
ITM001881,INV00742,BAT02071,4,605.87,2423.48
ITM001882,INV00742,BAT00897,5,75.0,375.0
ITM001883,INV00743,BAT00875,1,1071.87,1071.87
ITM001884,INV00743,BAT05835,1,677.15,677.15
ITM001885,INV00743,BAT01486,3,859.65,2578.95
ITM001886,INV00744,BAT05580,4,935.76,3743.04
ITM001887,INV00745,BAT05534,2,1001.8,2003.6
ITM001888,INV00746,BAT00464,2,377.63,755.26
ITM001889,INV00746,BAT03340,4,963.3,3853.2
ITM001890,INV00746,BAT00465,3,902.58,2707.74
ITM001891,INV00747,BAT01454,1,211.12,211.12
ITM001892,INV00748,BAT04580,5,837.64,4188.2
ITM001893,INV00749,BAT01154,5,821.49,4107.45
ITM001894,INV00749,BAT03122,3,714.36,2143.08
ITM001895,INV00749,BAT02899,3,102.7,308.1
ITM001896,INV00750,BAT04232,4,200.95,803.8
ITM001897,INV00750,BAT00101,5,148.67,743.35
ITM001898,INV00750,BAT05649,1,579.22,579.22
ITM001899,INV00750,BAT03972,3,224.12,672.36
ITM001900,INV00751,BAT02286,2,710.04,1420.08
ITM001901,INV00751,BAT01180,5,71.51,357.55
ITM001902,INV00751,BAT05185,4,999.82,3999.28
ITM001903,INV00751,BAT04997,3,98.81,296.43
ITM001904,INV00752,BAT04932,2,631.98,1263.96
ITM001905,INV00752,BAT01508,5,964.73,4823.65
ITM001906,INV00752,BAT04681,5,505.74,2528.7
ITM001907,INV00753,BAT01561,2,231.97,463.94
ITM001908,INV00753,BAT00366,4,675.13,2700.52
ITM001909,INV00754,BAT04549,5,53.16,265.8
ITM001910,INV00754,BAT00690,2,501.67,1003.34
ITM001911,INV00755,BAT05304,1,458.49,458.49
ITM001912,INV00756,BAT02103,5,906.8,4534.0
ITM001913,INV00756,BAT04787,2,734.58,1469.16
ITM001914,INV00756,BAT03793,5,661.14,3305.7
ITM001915,INV00757,BAT04732,2,264.09,528.18
ITM001916,INV00758,BAT05948,1,178.23,178.23
ITM001917,INV00758,BAT05850,3,789.11,2367.33
ITM001918,INV00758,BAT03730,2,292.99,585.98
ITM001919,INV00758,BAT02337,1,243.5,243.5
ITM001920,INV00759,BAT03206,5,63.8,319.0
ITM001921,INV00759,BAT01664,3,479.26,1437.78
ITM001922,INV00759,BAT00663,2,183.02,366.04
ITM001923,INV00760,BAT04165,4,386.71,1546.84
ITM001924,INV00761,BAT00240,3,937.28,2811.84
ITM001925,INV00761,BAT00715,5,328.86,1644.3
ITM001926,INV00761,BAT05841,4,393.54,1574.16
ITM001927,INV00762,BAT02225,5,605.03,3025.15
ITM001928,INV00762,BAT01415,3,872.54,2617.62
ITM001929,INV00763,BAT00187,4,138.58,554.32
ITM001930,INV00764,BAT03086,2,465.19,930.38
ITM001931,INV00764,BAT05173,5,606.0,3030.0
ITM001932,INV00765,BAT04907,1,231.57,231.57
ITM001933,INV00766,BAT05366,5,518.67,2593.35
ITM001934,INV00766,BAT05589,5,785.11,3925.55
ITM001935,INV00766,BAT03958,5,30.27,151.35
ITM001936,INV00767,BAT01191,3,380.96,1142.88
ITM001937,INV00767,BAT04692,5,143.61,718.05
ITM001938,INV00767,BAT01409,1,373.29,373.29
ITM001939,INV00768,BAT00705,4,692.79,2771.16
ITM001940,INV00768,BAT00941,5,111.07,555.35
ITM001941,INV00768,BAT00611,3,983.69,2951.07
ITM001942,INV00768,BAT05534,3,1001.8,3005.4
ITM001943,INV00769,BAT05242,1,873.72,873.72
ITM001944,INV00769,BAT00898,4,137.8,551.2
ITM001945,INV00770,BAT03468,2,357.87,715.74
ITM001946,INV00770,BAT02705,2,694.84,1389.68
ITM001947,INV00770,BAT02380,2,662.63,1325.26
ITM001948,INV00770,BAT04103,4,783.51,3134.04
ITM001949,INV00771,BAT00831,2,810.04,1620.08
ITM001950,INV00771,BAT02260,3,164.51,493.53
ITM001951,INV00771,BAT01962,1,453.93,453.93
ITM001952,INV00771,BAT03397,1,650.71,650.71
ITM001953,INV00772,BAT00522,1,839.72,839.72
ITM001954,INV00772,BAT05432,5,570.96,2854.8
ITM001955,INV00772,BAT05247,3,1005.18,3015.54
ITM001956,INV00773,BAT05494,2,206.37,412.74
ITM001957,INV00773,BAT01188,2,837.46,1674.92
ITM001958,INV00774,BAT00476,5,709.84,3549.2
ITM001959,INV00775,BAT03616,4,169.23,676.92
ITM001960,INV00776,BAT05684,2,983.5,1967.0
ITM001961,INV00776,BAT00412,5,977.34,4886.7
ITM001962,INV00776,BAT03826,3,838.02,2514.06
ITM001963,INV00777,BAT04041,5,27.12,135.6
ITM001964,INV00778,BAT01702,4,616.08,2464.32
ITM001965,INV00778,BAT01826,2,991.65,1983.3
ITM001966,INV00779,BAT00164,3,224.37,673.11
ITM001967,INV00780,BAT01586,3,576.97,1730.91
ITM001968,INV00780,BAT04612,1,411.55,411.55
ITM001969,INV00780,BAT01841,3,768.2,2304.6
ITM001970,INV00781,BAT04360,3,80.48,241.44
ITM001971,INV00781,BAT03210,2,315.31,630.62
ITM001972,INV00781,BAT02032,1,153.81,153.81
ITM001973,INV00781,BAT02717,5,680.08,3400.4
ITM001974,INV00782,BAT00437,3,199.91,599.73
ITM001975,INV00782,BAT05183,2,164.77,329.54
ITM001976,INV00782,BAT03377,1,190.56,190.56
ITM001977,INV00782,BAT05650,3,371.34,1114.02
ITM001978,INV00783,BAT01997,3,715.75,2147.25
ITM001979,INV00784,BAT00546,2,992.84,1985.68
ITM001980,INV00785,BAT01402,3,33.02,99.06
ITM001981,INV00785,BAT00080,2,83.15,166.3
ITM001982,INV00785,BAT04216,5,334.74,1673.7
ITM001983,INV00785,BAT04387,1,699.02,699.02
ITM001984,INV00786,BAT05869,4,1042.93,4171.72
ITM001985,INV00786,BAT01055,3,588.34,1765.02
ITM001986,INV00786,BAT01922,5,395.25,1976.25
ITM001987,INV00786,BAT01765,5,762.62,3813.1
ITM001988,INV00787,BAT01016,5,691.25,3456.25
ITM001989,INV00787,BAT04215,4,278.2,1112.8
ITM001990,INV00787,BAT01061,5,105.02,525.1
ITM001991,INV00787,BAT00498,2,633.79,1267.58
ITM001992,INV00788,BAT02802,5,277.52,1387.6
ITM001993,INV00788,BAT00207,3,823.4,2470.2
ITM001994,INV00788,BAT04406,2,590.57,1181.14
ITM001995,INV00789,BAT03809,3,1009.56,3028.68
ITM001996,INV00789,BAT04376,2,555.77,1111.54
ITM001997,INV00789,BAT05866,1,203.82,203.82
ITM001998,INV00790,BAT05326,2,218.12,436.24
ITM001999,INV00790,BAT05745,2,416.01,832.02
ITM002000,INV00790,BAT03137,3,312.9,938.7
ITM002001,INV00790,BAT02213,5,325.19,1625.95
ITM002002,INV00791,BAT03777,1,332.09,332.09
ITM002003,INV00791,BAT05398,1,185.23,185.23
ITM002004,INV00792,BAT05811,4,519.72,2078.88
ITM002005,INV00792,BAT01289,3,553.75,1661.25
ITM002006,INV00793,BAT01245,2,639.84,1279.68
ITM002007,INV00793,BAT03675,4,783.88,3135.52
ITM002008,INV00793,BAT03966,5,607.09,3035.45
ITM002009,INV00793,BAT04613,2,405.19,810.38
ITM002010,INV00794,BAT00678,2,521.3,1042.6
ITM002011,INV00795,BAT01885,1,163.86,163.86
ITM002012,INV00795,BAT03970,5,930.99,4654.95
ITM002013,INV00795,BAT03537,3,531.99,1595.97
ITM002014,INV00796,BAT03768,3,192.45,577.35
ITM002015,INV00796,BAT01045,1,686.94,686.94
ITM002016,INV00796,BAT04191,2,625.54,1251.08
ITM002017,INV00796,BAT00917,3,29.33,87.99
ITM002018,INV00797,BAT03312,3,69.1,207.3
ITM002019,INV00797,BAT04290,5,280.3,1401.5
ITM002020,INV00797,BAT04153,1,85.23,85.23
ITM002021,INV00798,BAT01876,2,477.99,955.98
ITM002022,INV00799,BAT03130,3,751.37,2254.11
ITM002023,INV00799,BAT04486,3,356.44,1069.32
ITM002024,INV00799,BAT00466,4,171.57,686.28
ITM002025,INV00800,BAT00166,5,244.45,1222.25
ITM002026,INV00801,BAT03854,3,818.97,2456.91
ITM002027,INV00802,BAT03441,2,138.05,276.1
ITM002028,INV00802,BAT00490,4,963.79,3855.16
ITM002029,INV00802,BAT02908,4,440.45,1761.8
ITM002030,INV00803,BAT04135,2,386.89,773.78
ITM002031,INV00804,BAT01065,3,732.2,2196.6
ITM002032,INV00805,BAT02563,1,272.55,272.55
ITM002033,INV00805,BAT03991,5,686.34,3431.7
ITM002034,INV00805,BAT04561,5,669.3,3346.5
ITM002035,INV00805,BAT00581,5,343.2,1716.0
ITM002036,INV00806,BAT01929,3,976.77,2930.31
ITM002037,INV00806,BAT00092,3,382.33,1146.99
ITM002038,INV00806,BAT02747,3,407.73,1223.19
ITM002039,INV00806,BAT00840,4,84.72,338.88
ITM002040,INV00807,BAT04812,2,309.59,619.18
ITM002041,INV00807,BAT05672,1,281.72,281.72
ITM002042,INV00808,BAT03839,1,947.44,947.44
ITM002043,INV00809,BAT01299,2,33.22,66.44
ITM002044,INV00810,BAT03156,1,826.01,826.01
ITM002045,INV00810,BAT03037,4,783.94,3135.76
ITM002046,INV00811,BAT00430,1,448.17,448.17
ITM002047,INV00812,BAT04725,2,402.11,804.22
ITM002048,INV00812,BAT01277,2,286.65,573.3
ITM002049,INV00812,BAT01985,1,833.16,833.16
ITM002050,INV00812,BAT05087,5,682.9,3414.5
ITM002051,INV00813,BAT02890,5,488.92,2444.6
ITM002052,INV00813,BAT04919,4,927.97,3711.88
ITM002053,INV00813,BAT04617,4,372.75,1491.0
ITM002054,INV00813,BAT02045,2,412.93,825.86
ITM002055,INV00814,BAT03617,1,776.48,776.48
ITM002056,INV00814,BAT01957,1,872.87,872.87
ITM002057,INV00814,BAT03494,5,110.8,554.0
ITM002058,INV00815,BAT01271,1,972.06,972.06
ITM002059,INV00815,BAT01008,4,628.53,2514.12
ITM002060,INV00815,BAT03553,5,467.91,2339.55
ITM002061,INV00815,BAT03555,1,177.36,177.36
ITM002062,INV00816,BAT04522,4,1007.98,4031.92
ITM002063,INV00816,BAT01918,2,473.8,947.6
ITM002064,INV00817,BAT04388,5,19.54,97.7
ITM002065,INV00818,BAT00428,2,372.58,745.16
ITM002066,INV00818,BAT03034,5,250.98,1254.9
ITM002067,INV00818,BAT02971,4,966.56,3866.24
ITM002068,INV00818,BAT01578,3,20.14,60.42
ITM002069,INV00819,BAT04061,3,988.32,2964.96
ITM002070,INV00819,BAT02683,3,114.04,342.12
ITM002071,INV00819,BAT05355,2,652.77,1305.54
ITM002072,INV00819,BAT02635,4,628.05,2512.2
ITM002073,INV00820,BAT03716,1,601.9,601.9
ITM002074,INV00821,BAT02801,4,483.41,1933.64
ITM002075,INV00821,BAT02258,1,180.23,180.23
ITM002076,INV00821,BAT03166,4,412.76,1651.04
ITM002077,INV00822,BAT04902,3,244.97,734.91
ITM002078,INV00822,BAT03374,1,153.9,153.9
ITM002079,INV00822,BAT03711,1,273.99,273.99
ITM002080,INV00822,BAT01470,2,510.43,1020.86
ITM002081,INV00823,BAT05584,2,431.11,862.22
ITM002082,INV00824,BAT05577,4,934.55,3738.2
ITM002083,INV00824,BAT05784,3,847.37,2542.11
ITM002084,INV00824,BAT05063,5,887.37,4436.85
ITM002085,INV00824,BAT01862,2,403.78,807.56
ITM002086,INV00825,BAT00996,1,150.47,150.47
ITM002087,INV00825,BAT01515,3,50.52,151.56
ITM002088,INV00826,BAT02871,2,214.03,428.06
ITM002089,INV00826,BAT01308,5,626.14,3130.7
ITM002090,INV00827,BAT04111,4,539.27,2157.08
ITM002091,INV00827,BAT04828,4,714.47,2857.88
ITM002092,INV00827,BAT04850,4,247.4,989.6
ITM002093,INV00827,BAT04888,4,515.66,2062.64
ITM002094,INV00828,BAT04144,4,442.99,1771.96
ITM002095,INV00828,BAT03670,3,494.23,1482.69
ITM002096,INV00828,BAT04046,3,801.84,2405.52
ITM002097,INV00828,BAT05901,1,269.4,269.4
ITM002098,INV00829,BAT05740,4,684.82,2739.28
ITM002099,INV00829,BAT03899,1,104.41,104.41
ITM002100,INV00829,BAT02292,2,603.59,1207.18
ITM002101,INV00830,BAT05424,2,173.57,347.14
ITM002102,INV00830,BAT00912,4,519.95,2079.8
ITM002103,INV00830,BAT02324,3,439.93,1319.79
ITM002104,INV00831,BAT05482,2,888.65,1777.3
ITM002105,INV00831,BAT05538,2,696.1,1392.2
ITM002106,INV00832,BAT00800,4,538.1,2152.4
ITM002107,INV00832,BAT00589,5,883.79,4418.95
ITM002108,INV00833,BAT02550,1,416.96,416.96
ITM002109,INV00833,BAT00119,5,566.94,2834.7
ITM002110,INV00834,BAT05187,2,957.35,1914.7
ITM002111,INV00834,BAT03333,4,995.0,3980.0
ITM002112,INV00835,BAT03244,3,609.79,1829.37
ITM002113,INV00835,BAT00882,4,347.9,1391.6
ITM002114,INV00835,BAT02031,2,272.67,545.34
ITM002115,INV00835,BAT02894,4,300.06,1200.24
ITM002116,INV00836,BAT00052,2,616.6,1233.2
ITM002117,INV00837,BAT05904,3,926.66,2779.98
ITM002118,INV00838,BAT04128,2,641.35,1282.7
ITM002119,INV00839,BAT05863,3,442.07,1326.21
ITM002120,INV00839,BAT03893,4,485.2,1940.8
ITM002121,INV00839,BAT02812,4,657.67,2630.68
ITM002122,INV00839,BAT00639,5,385.05,1925.25
ITM002123,INV00840,BAT03455,1,977.16,977.16
ITM002124,INV00840,BAT02584,1,517.75,517.75
ITM002125,INV00841,BAT02754,3,62.85,188.55
ITM002126,INV00842,BAT01458,5,461.26,2306.3
ITM002127,INV00842,BAT01368,2,230.28,460.56
ITM002128,INV00842,BAT05022,2,556.74,1113.48
ITM002129,INV00843,BAT04530,3,925.9,2777.7
ITM002130,INV00843,BAT04501,5,75.44,377.2
ITM002131,INV00843,BAT00894,2,485.99,971.98
ITM002132,INV00843,BAT02254,5,361.63,1808.15
ITM002133,INV00844,BAT04045,4,129.77,519.08
ITM002134,INV00844,BAT01039,4,521.95,2087.8
ITM002135,INV00844,BAT00471,5,60.79,303.95
ITM002136,INV00845,BAT04520,1,448.01,448.01
ITM002137,INV00845,BAT04159,5,491.68,2458.4
ITM002138,INV00845,BAT00222,4,332.53,1330.12
ITM002139,INV00845,BAT01583,4,113.77,455.08
ITM002140,INV00846,BAT05828,3,609.65,1828.95
ITM002141,INV00847,BAT02301,2,752.84,1505.68
ITM002142,INV00847,BAT00821,2,637.3,1274.6
ITM002143,INV00847,BAT02998,1,221.41,221.41
ITM002144,INV00847,BAT03585,5,367.75,1838.75
ITM002145,INV00848,BAT03148,3,845.92,2537.76
ITM002146,INV00849,BAT00396,2,77.38,154.76
ITM002147,INV00849,BAT01152,1,893.97,893.97
ITM002148,INV00849,BAT03738,1,355.73,355.73
ITM002149,INV00850,BAT05464,4,519.43,2077.72
ITM002150,INV00850,BAT00132,4,741.5,2966.0
ITM002151,INV00851,BAT04668,4,78.65,314.6
ITM002152,INV00852,BAT03701,4,101.68,406.72
ITM002153,INV00852,BAT04629,2,639.38,1278.76
ITM002154,INV00853,BAT05814,2,337.5,675.0
ITM002155,INV00853,BAT04110,2,959.65,1919.3
ITM002156,INV00853,BAT00280,3,732.56,2197.68
ITM002157,INV00854,BAT01507,3,705.87,2117.61
ITM002158,INV00854,BAT05137,2,831.02,1662.04
ITM002159,INV00855,BAT03656,3,420.41,1261.23
ITM002160,INV00856,BAT04347,3,969.74,2909.22
ITM002161,INV00857,BAT00030,1,730.92,730.92
ITM002162,INV00858,BAT04784,2,302.15,604.3
ITM002163,INV00858,BAT02179,4,901.79,3607.16
ITM002164,INV00859,BAT01263,5,88.71,443.55
ITM002165,INV00859,BAT01087,2,628.62,1257.24
ITM002166,INV00860,BAT00011,5,653.76,3268.8
ITM002167,INV00860,BAT02028,5,160.02,800.1
ITM002168,INV00861,BAT00069,3,1052.22,3156.66
ITM002169,INV00861,BAT03638,4,366.79,1467.16
ITM002170,INV00861,BAT00100,5,479.76,2398.8
ITM002171,INV00861,BAT02103,1,906.8,906.8
ITM002172,INV00862,BAT03676,2,63.92,127.84
ITM002173,INV00862,BAT05933,2,143.49,286.98
ITM002174,INV00863,BAT01920,4,100.7,402.8
ITM002175,INV00863,BAT02263,1,416.02,416.02
ITM002176,INV00863,BAT02963,1,586.21,586.21
ITM002177,INV00864,BAT00524,5,939.72,4698.6
ITM002178,INV00864,BAT03149,3,419.59,1258.77
ITM002179,INV00865,BAT04438,1,1093.65,1093.65
ITM002180,INV00865,BAT04445,2,401.97,803.94
ITM002181,INV00865,BAT02138,2,513.8,1027.6
ITM002182,INV00866,BAT05196,4,811.11,3244.44
ITM002183,INV00866,BAT03375,3,609.25,1827.75
ITM002184,INV00867,BAT00918,3,537.81,1613.43
ITM002185,INV00867,BAT00578,2,203.04,406.08
ITM002186,INV00867,BAT03308,5,375.92,1879.6
ITM002187,INV00868,BAT02735,4,960.47,3841.88
ITM002188,INV00869,BAT01008,5,628.53,3142.65
ITM002189,INV00869,BAT02062,5,334.09,1670.45
ITM002190,INV00870,BAT00461,3,880.16,2640.48
ITM002191,INV00870,BAT00945,5,186.19,930.95
ITM002192,INV00870,BAT02655,1,26.88,26.88
ITM002193,INV00871,BAT01268,4,588.77,2355.08
ITM002194,INV00871,BAT02951,1,482.02,482.02
ITM002195,INV00871,BAT03082,1,387.78,387.78
ITM002196,INV00872,BAT01902,4,187.41,749.64
ITM002197,INV00873,BAT04975,3,204.44,613.32
ITM002198,INV00873,BAT02633,1,410.18,410.18
ITM002199,INV00873,BAT00156,2,429.6,859.2
ITM002200,INV00874,BAT04996,5,859.11,4295.55
ITM002201,INV00874,BAT03311,2,799.39,1598.78
ITM002202,INV00874,BAT04321,5,757.11,3785.55
ITM002203,INV00875,BAT01009,2,922.47,1844.94
ITM002204,INV00875,BAT03897,2,355.03,710.06
ITM002205,INV00875,BAT00246,1,105.39,105.39
ITM002206,INV00875,BAT03778,3,840.57,2521.71
ITM002207,INV00876,BAT02972,1,760.19,760.19
