BatchID,MedicineID,SupplierName,StockQuantity,WholesalePrice,RetailPrice,ManufactureDate,ExpiryDate
BAT01874,MED2576,Deify Pharma,145,731.62,861.88,2023-04-08,2024-07-28
BAT01875,MED3297,Leeford Healthcare Ltd,266,778.3,1056.11,2023-06-30,2025-11-01
BAT01876,MED4241,Mylan Pharmaceuticals Pvt Ltd,461,28.69,33.4,2023-04-18,2024-09-19
BAT01877,MED5921,Alteus Biogenics Pvt Ltd,445,49.77,67.38,2023-06-05,2024-09-12
BAT01878,MED2578,MedLife Distributors,416,198.8,251.21,2023-04-28,2024-08-23
BAT01879,MED3617,Alembic Pharmaceuticals Ltd,108,563.35,736.7,2023-09-07,2025-09-24
BAT01880,MED4079,Global Pharma Supply,234,270.66,363.34,2023-02-26,2024-06-11
BAT01881,MED0168,Apex Medicals,23,536.85,689.73,2023-12-29,2025-07-03
BAT01882,MED2918,Apex Medicals,423,426.07,560.55,2023-08-01,2024-09-23
BAT01883,MED2139,Zeuson Medicines Pvt Ltd,140,632.83,808.42,2023-05-06,2026-04-28
BAT01884,MED3470,Ohxto Healthcare Pvt Ltd,354,784.43,1061.31,2023-07-27,2026-07-19
BAT01885,MED0129,Blue Cross Laboratories Pvt Ltd,318,391.56,465.1,2023-08-09,2025-01-04
BAT01886,MED5252,Global Pharma Supply,225,508.92,707.91,2023-08-26,2025-05-09
BAT01887,MED5649,Morepen Laboratories Ltd,446,535.5,709.87,2023-06-05,2025-03-23
BAT01888,MED2345,Vividus Health Pvt Ltd,29,454.6,590.38,2023-09-27,2025-09-20
BAT01889,MED5013,Sain Medicaments Pvt Ltd,269,792.52,1094.38,2023-07-11,2024-08-30
BAT01890,MED2564,Zeeford Life Sciences,381,755.6,892.46,2023-12-27,2025-05-11
BAT01891,MED3861,Coral Pharmaceuticals Pvt Ltd,381,565.11,763.26,2023-07-25,2025-03-22
BAT01892,MED0781,MedLife Distributors,387,311.4,430.76,2023-06-14,2025-06-16
BAT01893,MED4109,Graciera Pharmaceuticals Llp,331,438.96,593.98,2023-07-15,2026-04-14
BAT01894,MED0676,Leeford Healthcare Ltd,351,589.95,756.2,2023-10-16,2025-07-16
BAT01895,MED3006,INDOSCOT HEALTHCARE LLP,439,704.11,985.07,2023-01-12,2025-12-25
BAT01896,MED1770,Alkem Laboratories Ltd,142,217.07,261.47,2023-03-01,2025-08-21
BAT01897,MED5173,Torrent Pharmaceuticals Ltd,71,70.75,83.31,2023-09-04,2026-05-15
BAT01898,MED0874,Apex Medicals,58,307.98,404.69,2023-11-15,2024-11-19
BAT01899,MED4676,Alteus Biogenics Pvt Ltd,331,376.88,444.71,2023-10-22,2025-08-21
BAT01900,MED5488,Global Pharma Supply,122,364.4,432.62,2023-05-29,2025-08-16
BAT01901,MED3319,Grandcure Healthcare Pvt Ltd,91,199.06,259.84,2023-07-05,2025-12-22
BAT01902,MED5374,Marc Laboratories Pvt Ltd,276,640.85,849.46,2023-04-14,2025-11-19
BAT01903,MED4965,Abbott India Ltd,481,93.03,117.55,2023-02-15,2024-02-26
BAT01904,MED3247,Plenum Biotech,495,573.44,668.97,2023-03-26,2024-04-24
BAT01905,MED0627,Pharmasynth Formulations Ltd,133,311.14,381.72,2023-12-17,2025-04-09
BAT01906,MED4766,GLS Pharma Ltd,273,621.23,795.09,2023-11-24,2025-11-24
BAT01907,MED5283,Global Pharma Supply,330,268.93,346.77,2023-11-15,2025-12-08
BAT01908,MED0260,Symbiosis Pharmaceuticals Pvt Ltd,67,434.68,542.65,2023-01-19,2025-02-27
BAT01909,MED4724,Pills and Remedies Pvt Ltd,138,424.81,494.47,2023-10-06,2025-02-10
BAT01910,MED0260,Symbiosis Pharmaceuticals Pvt Ltd,447,217.08,251.41,2023-08-26,2024-10-04
BAT01911,MED1124,Global Pharma Supply,33,705.71,835.78,2023-04-03,2025-10-26
BAT01912,MED1086,Ideal Life Sciences Pvt Ltd,146,390.59,465.55,2023-11-15,2025-08-10
BAT01913,MED4117,Apex Medicals,263,106.64,146.1,2023-05-15,2024-12-29
BAT01914,MED4609,Pharvax Biosciences,216,410.51,538.87,2023-05-20,2024-11-19
BAT01915,MED4242,Apex Medicals,246,44.89,58.33,2023-04-29,2024-08-24
BAT01916,MED3242,Pharvax Biosciences,457,793.49,956.77,2023-06-21,2025-07-27
BAT01917,MED4442,Orange Biotech Pvt Ltd,114,258.28,342.13,2023-10-30,2025-10-15
BAT01918,MED4928,Medbeat Healthcare,254,57.79,80.11,2023-02-20,2025-10-31
BAT01919,MED2919,GLS Pharma Ltd,283,618.54,847.18,2023-04-05,2025-03-29
BAT01920,MED2611,Atopic laboratories Pvt Ltd,103,61.29,84.03,2023-07-23,2024-08-06
BAT01921,MED0367,Global Pharma Supply,11,546.04,735.6,2023-08-28,2024-12-17
BAT01922,MED2673,Surge Pharmaceuticals Pvt Ltd,135,315.39,392.56,2023-08-24,2024-11-27
BAT01923,MED1324,Southshourne Corporation India,267,203.72,284.13,2023-03-14,2025-06-06
BAT01924,MED1966,Neoliva Formulations,458,361.39,429.58,2023-10-19,2024-11-09
BAT01925,MED4823,MedLife Distributors,355,222.64,299.92,2023-08-01,2024-10-25
BAT01926,MED4477,Ronish Bioceuticals,309,276.12,322.59,2023-12-06,2025-09-04
BAT01927,MED0842,Nusmith Pharma Pvt Ltd,374,358.33,428.13,2023-04-06,2025-07-05
BAT01928,MED2394,Zydus Healthcare Ltd,46,122.29,159.13,2023-02-03,2025-01-05
BAT01929,MED3977,Global Pharma Supply,196,594.3,829.0,2023-09-13,2025-02-26
BAT01930,MED1999,Global Pharma Supply,494,780.22,1034.59,2023-09-30,2026-09-21
BAT01931,MED4472,Pinnacle Biomed Pvt Ltd,327,747.02,923.39,2023-06-08,2025-07-20
BAT01932,MED1958,Avonic Life Sciences,339,99.43,120.34,2023-07-23,2026-06-10
BAT01933,MED3732,Apex Medicals,130,565.91,790.55,2023-05-07,2025-11-08
BAT01934,MED3408,Apex Medicals,370,409.61,521.61,2023-12-26,2025-12-06
BAT01935,MED1270,Cibeles Pharmaceuticals Pvt Ltd,487,193.69,265.03,2023-03-21,2024-10-21
BAT01936,MED2913,Macleods Pharmaceuticals Ltd,369,378.25,508.72,2023-02-09,2025-12-17
BAT01937,MED4117,Apex Medicals,384,139.09,166.65,2023-04-10,2025-07-22
BAT01938,MED1386,Global Pharma Supply,306,217.87,256.34,2023-05-17,2026-03-31
BAT01939,MED1344,Apex Medicals,273,222.91,280.01,2023-11-20,2026-10-27
BAT01940,MED3662,MedLife Distributors,179,594.98,805.1,2023-03-04,2024-03-28
BAT01941,MED2066,Elinor Pharmaceuticals (P) Ltd,384,161.74,216.67,2023-06-18,2024-08-08
BAT01942,MED0561,Ziza Organics Pvt Ltd,307,638.54,780.7,2023-03-25,2025-02-16
BAT01943,MED5922,MedLife Distributors,331,774.27,936.58,2023-11-14,2026-02-13
BAT01944,MED3458,Cyrus Remedies Pvt Ltd,469,193.21,230.7,2023-12-30,2025-04-11
BAT01945,MED0010,Cipla Ltd,288,202.84,239.01,2023-07-27,2025-03-26
BAT01946,MED2236,Surelife Healthcare Pvt Ltd,485,31.46,40.07,2023-09-27,2026-02-09
BAT01947,MED4562,Apex Medicals,391,643.6,819.38,2023-02-10,2025-07-28
BAT01948,MED2735,Apex Medicals,303,447.35,603.05,2023-01-06,2025-06-15
BAT01949,MED0397,Amwill Healthcare Pvt Ltd,222,130.08,174.85,2023-04-24,2024-07-30
BAT01950,MED0678,S & S Rayan Premium Health Care,406,692.46,872.54,2023-03-22,2025-12-15
BAT01951,MED2082,Abbott India Ltd,307,605.65,778.59,2023-12-28,2025-09-30
BAT01952,MED0485,Apex Medicals,206,735.46,952.9,2023-06-20,2025-06-27
BAT01953,MED2513,Apex Medicals,431,500.99,581.08,2023-03-18,2025-07-10
BAT01954,MED5733,Endocard India Pvt Ltd,144,767.41,976.56,2023-08-26,2024-09-13
BAT01955,MED3465,Astrum Healthcare Pvt Ltd,421,730.67,921.52,2023-05-11,2024-08-05
BAT01956,MED1457,Biochem Pharmaceutical Industries Ltd,146,282.64,374.86,2023-08-12,2025-04-26
BAT01957,MED2997,Anvik Biotech,262,644.34,767.63,2023-07-13,2026-04-15
BAT01958,MED2593,Ant Pharmaceuticals Pvt Ltd,320,264.88,323.76,2023-01-25,2024-03-12
BAT01959,MED2369,MedLife Distributors,429,122.88,156.52,2023-10-21,2025-10-16
BAT01960,MED3002,Apex Medicals,49,561.07,701.63,2023-06-23,2025-12-28
BAT01961,MED5210,Mark Labs,167,640.28,882.94,2023-05-23,2024-12-02
BAT01962,MED1782,Panacea Biotec Ltd,37,517.58,682.64,2023-12-29,2026-11-26
BAT01963,MED4960,MedLife Distributors,123,388.0,536.86,2023-04-04,2024-07-13
BAT01964,MED5113,Systopic Laboratories Pvt Ltd,173,770.96,948.64,2023-03-18,2024-10-21
BAT01965,MED5074,Micro Labs Ltd,376,235.04,308.17,2023-08-26,2025-02-27
BAT01966,MED4102,Bonsai Pharma,30,438.82,564.2,2023-05-16,2025-01-17
BAT01967,MED4133,Invision Medi Sciences Pvt Ltd,494,288.99,364.29,2023-09-18,2026-03-21
BAT01968,MED4673,Global Pharma Supply,351,727.86,957.2,2023-01-06,2025-05-25
BAT01969,MED3780,Om Biotec,179,456.33,628.36,2023-11-04,2025-12-10
BAT01970,MED3736,Wilshire Pharmaceutical Pvt Ltd,474,183.68,225.4,2023-04-30,2025-12-09
BAT01971,MED1342,Saffron Medicare Pvt Ltd,287,367.22,503.77,2023-02-12,2024-11-13
BAT01972,MED2632,Global Pharma Supply,397,767.41,975.24,2023-07-16,2025-06-19
BAT01973,MED0126,Apple Life Sciences,78,423.91,584.32,2023-10-18,2026-04-30
BAT01974,MED5590,Global Pharma Supply,197,735.21,983.22,2023-04-08,2025-06-21
BAT01975,MED3065,Meditrex Pharma,374,222.48,269.71,2023-02-19,2025-05-04
BAT01976,MED4747,Sinsan Pharmaceuticals Pvt Ltd,477,779.43,997.49,2023-03-23,2024-09-22
BAT01977,MED4260,Global Pharma Supply,102,500.93,631.52,2023-06-23,2025-12-05
BAT01978,MED0292,Blubell Pharma,211,740.99,969.04,2023-10-17,2026-08-20
BAT01979,MED3494,Apex Medicals,47,348.82,455.27,2023-09-23,2026-01-28
BAT01980,MED1480,MedLife Distributors,241,138.21,177.61,2023-06-20,2024-07-10
BAT01981,MED1690,AAA Pharma Trade Pvt Ltd,34,187.96,216.37,2023-04-21,2024-07-08
BAT01982,MED2007,Global Pharma Supply,396,24.08,32.34,2023-01-19,2024-09-27
BAT01983,MED3819,Icon Life Sciences,42,518.82,635.5,2023-05-27,2025-05-01
BAT01984,MED2548,Mankind Pharma Pvt Ltd,372,239.33,315.16,2023-02-12,2025-12-11
BAT01985,MED1182,Vibcare Pharma Pvt Ltd,277,593.12,748.3,2023-01-26,2025-08-13
BAT01986,MED3139,WONDER DRUG PVT LTD,242,127.9,169.0,2023-04-22,2024-05-09
BAT01987,MED0701,Medicron Life sciences Pvt Ltd,40,518.13,656.34,2023-09-14,2026-02-06
BAT01988,MED5952,Stadchem Pharma Pvt Ltd,239,136.33,189.44,2023-02-24,2024-10-23
BAT01989,MED5467,Mcastro Pharma,302,495.98,678.36,2023-08-18,2026-05-28
BAT01990,MED3952,Apex Medicals,143,569.08,721.27,2023-11-14,2024-12-02
BAT01991,MED1991,Apex Medicals,325,553.36,735.58,2023-08-12,2026-02-19
BAT01992,MED0537,Unichem Laboratories Ltd,447,573.97,708.38,2023-11-14,2025-05-09
BAT01993,MED2601,Impileo Lifescience,197,591.77,696.02,2023-11-10,2025-05-20
BAT01994,MED4294,Skymax Laboratories,392,583.4,745.36,2023-05-02,2024-12-26
BAT01995,MED5394,Vanmed Pharmaceuticals Pvt Ltd,227,251.31,335.29,2023-08-18,2024-10-26
BAT01996,MED5116,Global Pharma Supply,171,175.81,236.43,2023-11-08,2025-01-14
BAT01997,MED4453,Global Pharma Supply,166,436.98,532.77,2023-05-28,2026-03-01
BAT01998,MED4861,Zydus Healthcare Ltd,319,150.53,192.97,2023-11-27,2026-03-27
BAT01999,MED3361,Johnlee Pharmaceuticals Pvt Ltd,345,348.55,407.99,2023-11-28,2026-08-16
BAT02000,MED4791,Medvik Pharmaceuticals Pvt Ltd,178,298.95,378.38,2023-12-09,2025-05-22
BAT02001,MED3001,Minova Life Sciences Pvt Ltd,61,188.5,242.14,2023-01-11,2025-04-22
BAT02002,MED1427,Lupin Ltd,289,249.83,301.05,2023-09-30,2025-10-10
BAT02003,MED0037,MedLife Distributors,449,714.27,834.67,2023-01-12,2025-03-31
BAT02004,MED4352,Global Pharma Supply,184,44.25,57.46,2023-03-07,2024-05-26
BAT02005,MED5271,Bacans Biotech Pvt Ltd,413,629.87,725.66,2023-11-11,2025-08-05
BAT02006,MED2250,MedLife Distributors,20,376.76,447.98,2023-11-13,2026-11-11
BAT02007,MED0312,Global Pharma Supply,318,13.21,15.66,2023-07-10,2024-11-17
BAT02008,MED5367,Macleods Pharmaceuticals Ltd,21,196.59,234.13,2023-08-16,2025-09-06
BAT02009,MED4781,Global Pharma Supply,82,532.79,683.38,2023-01-18,2024-04-08
BAT02010,MED1798,Gemed Life Sciences Pvt Ltd,419,355.1,452.33,2023-09-06,2026-04-10
BAT02011,MED2179,MedLife Distributors,271,241.02,301.2,2023-07-03,2025-07-15
BAT02012,MED2041,MedLife Distributors,230,665.38,929.43,2023-08-14,2025-09-03
BAT02013,MED2548,Mankind Pharma Pvt Ltd,116,356.26,443.05,2023-11-06,2026-04-11
BAT02014,MED0813,Apex Medicals,305,458.32,632.76,2023-03-15,2025-09-14
BAT02015,MED1827,Global Pharma Supply,474,786.75,1035.24,2023-08-07,2025-01-16
BAT02016,MED3056,MedLife Distributors,251,116.76,155.72,2023-05-03,2025-04-06
BAT02017,MED4700,Apex Medicals,13,319.62,373.78,2023-12-13,2026-08-17
BAT02018,MED4678,Proventis Pharmaceuticals Pvt Ltd,165,46.41,57.44,2023-10-20,2026-08-05
BAT02019,MED5714,Reliance Formulation Pvt Ltd,442,82.21,108.22,2023-10-01,2026-07-25
BAT02020,MED5061,Intas Pharmaceuticals Ltd,131,474.03,556.4,2023-03-11,2025-03-23
BAT02021,MED4866,MedLife Distributors,135,510.06,692.18,2023-04-28,2025-02-25
BAT02022,MED1181,American Biocare,454,281.93,358.53,2023-04-09,2025-05-15
BAT02023,MED2638,Jagsonpal Pharmaceuticals Ltd,210,758.8,881.12,2023-02-16,2026-01-01
BAT02024,MED5786,Rockmed Pharma Pvt Ltd,333,739.29,919.0,2023-06-15,2026-01-22
BAT02025,MED0611,Agio Pharmaceuticals Ltd,453,216.07,263.08,2023-02-06,2025-05-17
BAT02026,MED1708,Apex Medicals,119,132.18,176.45,2023-10-13,2026-06-05
BAT02027,MED5192,Alpic Biotech Ltd,291,639.28,777.16,2023-08-27,2025-10-17
BAT02028,MED2014,Universal Micro Sciences,233,251.1,309.0,2023-05-17,2025-07-02
BAT02029,MED0506,Force India Pharma,368,104.06,138.11,2023-12-02,2026-06-28
BAT02030,MED2915,Concept Pharmaceuticals Ltd,380,150.48,187.13,2023-01-22,2025-01-16
BAT02031,MED3711,Global Pharma Supply,469,475.32,655.65,2023-08-08,2026-03-20
BAT02032,MED2515,Global Pharma Supply,240,240.01,319.34,2023-11-25,2025-07-21
BAT02033,MED3233,GlaxoSmithKline Pharmaceuticals Ltd,119,324.16,401.57,2023-03-12,2024-09-20
BAT02034,MED1308,Leeford Healthcare Ltd,165,384.88,482.64,2023-03-27,2025-11-22
BAT02035,MED0827,Global Pharma Supply,140,379.37,442.51,2023-04-05,2025-11-22
BAT02036,MED2220,Organon India Ltd,48,108.66,147.14,2023-06-04,2025-09-29
BAT02037,MED0422,Apex Medicals,306,295.54,368.51,2023-01-18,2024-12-12
BAT02038,MED4392,Canixa Life Sciences Pvt Ltd,497,545.92,629.8,2023-01-05,2025-11-22
BAT02039,MED2506,Apex Medicals,428,205.48,248.06,2023-08-22,2025-12-08
BAT02040,MED2873,Intas Pharmaceuticals Ltd,258,274.16,369.27,2023-02-14,2024-03-04
BAT02041,MED3176,Global Pharma Supply,389,700.59,946.51,2023-05-29,2025-03-13
BAT02042,MED2096,Celebrity Biopharma Ltd,182,151.86,201.37,2023-02-15,2025-06-15
BAT02043,MED0300,Apex Medicals,449,677.74,820.54,2023-06-26,2024-09-19
BAT02044,MED0785,Stature Life Sciences Pvt Ltd,46,489.02,630.55,2023-08-19,2026-08-09
BAT02045,MED2880,Goodlife Pharmaceuticals India pvt Ltd,416,153.4,214.32,2023-01-12,2025-10-11
BAT02046,MED4134,Apex Medicals,307,27.78,36.98,2023-07-25,2024-10-08
BAT02047,MED2139,Zeuson Medicines Pvt Ltd,304,114.2,143.43,2023-04-26,2025-04-09
BAT02048,MED0769,Plena Remedies,487,514.46,661.17,2023-05-31,2025-04-11
BAT02049,MED3231,Lupin Ltd,39,58.96,77.79,2023-01-14,2025-09-30
BAT02050,MED4166,BSA Pharma Inc,36,228.97,275.92,2023-05-26,2024-10-04
BAT02051,MED0372,Sinsan Pharmaceuticals Pvt Ltd,386,369.65,429.46,2023-09-19,2025-03-16
BAT02052,MED3620,Wockhardt Ltd,46,719.49,844.83,2023-03-22,2025-06-19
BAT02053,MED5158,Consern Pharma Ltd,27,571.69,722.14,2023-10-20,2026-03-06
BAT02054,MED5958,Icarus Health Care Pvt Ltd,390,468.95,547.45,2023-11-30,2025-05-24
BAT02055,MED1596,Apex Medicals,342,616.96,784.71,2023-01-14,2024-10-24
BAT02056,MED2732,Akumentis Healthcare Ltd,92,193.15,239.34,2023-10-18,2026-10-17
BAT02057,MED0780,Redmax Pharma,394,146.63,196.45,2023-04-25,2024-09-05
BAT02058,MED6000,Dr Reddy's Laboratories Ltd,131,309.27,394.29,2023-02-17,2025-03-20
BAT02059,MED3029,Dex Bio Pharma Pvt Ltd,127,414.31,506.9,2023-02-06,2024-06-24
BAT02060,MED4139,Global Pharma Supply,408,727.49,859.5,2023-03-30,2025-07-26
BAT02061,MED4110,Convina Research Lab Pvt Ltd,361,337.5,449.67,2023-06-24,2024-09-06
BAT02062,MED2781,Global Pharma Supply,271,344.65,428.28,2023-10-04,2024-11-18
BAT02063,MED3839,Alembic Pharmaceuticals Ltd,324,480.21,636.09,2023-02-02,2025-04-09
BAT02064,MED5791,Mediwill Lifesciences Pvt Ltd,372,755.48,1014.27,2023-04-18,2025-10-02
BAT02065,MED0451,Ipca Laboratories Ltd,116,168.66,215.52,2023-04-17,2025-06-27
BAT02066,MED1201,Apex Medicals,220,645.15,868.88,2023-12-17,2026-12-06
BAT02067,MED2120,Dr Moni Pharmaceuticals Pvt Ltd,124,154.43,186.2,2023-10-13,2024-11-29
BAT02068,MED5461,Tansy Molequle,81,160.67,212.12,2023-04-18,2025-08-12
BAT02069,MED4138,Apex Medicals,58,56.04,72.87,2023-03-19,2026-02-02
BAT02070,MED4550,Saan Labs,411,137.99,172.88,2023-03-23,2025-10-25
BAT02071,MED1906,Nicholas Piramal India Ltd,103,530.08,716.55,2023-08-30,2025-11-21
BAT02072,MED2404,Global Pharma Supply,217,532.22,639.72,2023-05-27,2025-03-31
BAT02073,MED1298,Ipca Laboratories Ltd,89,159.06,191.59,2023-10-16,2026-03-23
BAT02074,MED0971,Xemex Life Sciences,399,17.25,21.46,2023-02-10,2025-05-04
BAT02075,MED4857,Nestor Pharmaceuticals Ltd,483,385.11,522.91,2023-03-06,2025-08-20
BAT02076,MED1815,Manith Healthcare Pvt Ltd,63,212.79,260.25,2023-05-08,2026-04-18
BAT02077,MED1058,Captab Biotec,33,294.57,341.24,2023-04-05,2026-01-06
BAT02078,MED3530,Solace Biotech Ltd,174,541.92,683.18,2023-08-09,2025-10-12
BAT02079,MED1156,Global Pharma Supply,44,678.57,860.32,2023-11-27,2024-11-28
BAT02080,MED5301,Global Pharma Supply,18,651.93,771.39,2023-03-13,2025-10-15
BAT02081,MED5347,Segos Biocare,330,386.7,511.13,2023-03-20,2025-09-26
BAT02082,MED3604,Spica Remedies Pvt Ltd,357,59.21,78.6,2023-05-01,2026-01-02
BAT02083,MED3002,Apex Medicals,102,322.53,444.38,2023-10-18,2026-09-14
BAT02084,MED4941,Global Dent Aids Pvt Ltd,82,528.39,623.59,2023-05-24,2026-01-27
BAT02085,MED5888,Apex Medicals,445,39.9,55.79,2023-05-16,2024-06-01
BAT02086,MED0204,Centaur Pharmaceuticals Pvt Ltd,151,465.7,560.08,2023-06-27,2024-11-12
BAT02087,MED1765,Dura Health Care,59,450.43,601.54,2023-09-09,2025-05-21
BAT02088,MED4555,Glenmark Pharmaceuticals Ltd,196,82.83,110.91,2023-08-16,2026-04-04
BAT02089,MED2386,MedLife Distributors,288,672.14,773.74,2023-07-31,2025-10-17
BAT02090,MED4957,Biochem Pharmaceutical Industries Ltd,218,133.37,183.33,2023-06-16,2025-03-14
BAT02091,MED2614,Apex Medicals,407,496.05,672.12,2023-05-19,2025-06-24
BAT02092,MED0188,Tuttsan Pharma Pvt Ltd,353,617.49,764.4,2023-11-23,2025-03-12
BAT02093,MED4023,Sun Pharmaceutical Industries Ltd,133,782.93,1086.83,2023-09-05,2025-04-12
BAT02094,MED1206,Dolvis Bio Pharma Pvt Ltd,495,430.7,576.1,2023-07-07,2026-04-11
BAT02095,MED1636,Apex Medicals,237,146.14,179.47,2023-08-14,2025-02-10
BAT02096,MED2797,Megma Healthcare Pvt Ltd,358,544.62,761.61,2023-12-23,2026-06-18
BAT02097,MED3433,Medishri Healthcare Pvt Ltd,390,21.74,29.45,2023-03-12,2024-07-12
BAT02098,MED5858,MedLife Distributors,426,707.86,940.31,2023-04-24,2025-07-14
BAT02099,MED4768,Apex Medicals,452,503.11,676.99,2023-05-11,2026-03-05
BAT02100,MED3149,MedLife Distributors,109,741.07,920.76,2023-04-15,2025-01-13
BAT02101,MED0216,Atrica Pharmaceutical india Pvt Ltd,260,697.02,936.36,2023-03-15,2025-02-20
BAT02102,MED2406,Galaxus Pharmaceuticals,175,380.75,465.43,2023-10-09,2024-11-29
BAT02103,MED1163,Lividus Pharmaceuticals Pvt Ltd,430,103.59,124.29,2023-07-01,2025-07-16
BAT02104,MED2499,Novo Coltish Pharma,123,510.37,689.66,2023-12-12,2026-02-18
BAT02105,MED1818,Apex Medicals,202,361.44,420.94,2023-12-31,2025-04-11
BAT02106,MED4253,Anthem Bio Pharma,226,148.89,192.36,2023-07-07,2024-07-27
BAT02107,MED5358,MedLife Distributors,60,758.29,1000.64,2023-09-23,2026-07-18
BAT02108,MED3901,Global Pharma Supply,454,579.13,769.46,2023-11-18,2025-03-25
BAT02109,MED2226,Global Pharma Supply,157,125.23,152.54,2023-05-17,2024-07-29
BAT02110,MED1700,Pax Healthcare,280,630.14,790.29,2023-03-10,2025-11-13
BAT02111,MED0823,Owshadh Pharmaceuticals,293,84.6,100.55,2023-11-07,2025-02-01
BAT02112,MED2044,Global Pharma Supply,436,682.72,849.97,2023-04-30,2025-08-04
BAT02113,MED1126,Apex Medicals,112,424.26,502.55,2023-10-30,2026-03-03
BAT02114,MED1343,Macleods Pharmaceuticals Ltd,275,704.35,911.42,2023-09-09,2026-03-14
BAT02115,MED2005,MedLife Distributors,14,562.11,771.63,2023-07-21,2025-05-16
BAT02116,MED3335,Torrent Pharmaceuticals Ltd,116,407.08,537.86,2023-06-21,2026-04-22
BAT02117,MED2781,Apex Medicals,249,557.56,768.55,2023-10-13,2025-11-26
BAT02118,MED0811,MedLife Distributors,269,635.72,878.83,2023-08-30,2025-11-01
BAT02119,MED0091,Global Pharma Supply,471,381.59,464.75,2023-12-16,2026-01-09
BAT02120,MED2388,MedLife Distributors,124,246.34,308.81,2023-06-24,2026-04-01
BAT02121,MED2469,Agron Remedies Pvt Ltd,259,263.79,355.68,2023-06-03,2025-04-03
BAT02122,MED5633,Apex Medicals,12,619.65,827.75,2023-01-16,2024-10-08
BAT02123,MED1676,Samson Laboratories Pvt Ltd,339,216.4,250.92,2023-08-19,2026-01-07
BAT02124,MED3692,Apex Medicals,123,58.67,68.16,2023-08-09,2026-02-27
BAT02125,MED5580,Global Pharma Supply,430,211.07,255.78,2023-10-21,2025-10-11
BAT02126,MED4862,Waylon Biotech Pvt Ltd,136,348.79,482.82,2023-08-12,2026-03-19
BAT02127,MED1143,Alembic Pharmaceuticals Ltd,163,519.6,673.05,2023-03-22,2024-07-19
BAT02128,MED1820,Zeelab Pharmacy Pvt Ltd,282,269.58,341.07,2023-07-01,2024-10-16
BAT02129,MED5608,Alteus Biogenics Pvt Ltd,164,505.33,653.88,2023-04-06,2024-08-24
BAT02130,MED2623,Veritaz Healthcare Ltd,238,303.33,402.85,2023-05-18,2024-12-21
BAT02131,MED3082,Apex Medicals,147,322.01,385.9,2023-10-11,2025-11-10
BAT02132,MED5935,Medispan Ltd,121,718.86,939.12,2023-06-21,2025-04-09
BAT02133,MED2098,Global Pharma Supply,203,607.69,792.24,2023-03-09,2024-04-18
BAT02134,MED3238,Astellas Pharma India Pvt Ltd,87,13.14,16.79,2023-11-28,2026-01-07
BAT02135,MED5363,Unison Pharmaceuticals Pvt Ltd,55,349.96,485.57,2023-05-01,2024-09-26
BAT02136,MED3438,Orange Biotech Pvt Ltd,158,460.89,600.11,2023-12-06,2025-12-19
BAT02137,MED2764,Global Pharma Supply,180,621.34,835.6,2023-08-26,2026-07-27
BAT02138,MED0844,Medreich Lifecare Ltd,334,658.15,771.76,2023-04-29,2025-03-11
BAT02139,MED5165,Times Drugs & Pharmaceuticals Pvt Ltd,26,569.97,794.52,2023-09-04,2026-03-22
BAT02140,MED5933,Matrixx Formulation,41,786.35,968.32,2023-09-07,2026-06-05
BAT02141,MED0190,Apex Medicals,150,482.29,596.27,2023-06-23,2025-12-03
BAT02142,MED2588,Zenolia Life Science Pvt Ltd,363,48.51,60.65,2023-10-08,2025-04-04
BAT02143,MED0063,MedLife Distributors,397,735.99,1018.09,2023-06-15,2026-03-13
BAT02144,MED3455,Apex Medicals,198,394.9,515.63,2023-06-08,2026-01-15
BAT02145,MED0316,MedLife Distributors,28,215.55,270.81,2023-07-18,2026-05-10
BAT02146,MED5807,Group Pharmaceuticals Ltd,314,690.55,931.9,2023-01-03,2025-06-16
BAT02147,MED5907,Cure Quick Pharmaceuticals Pvt Ltd,17,381.52,533.87,2023-11-10,2025-06-05
BAT02148,MED1182,Vibcare Pharma Pvt Ltd,127,471.29,649.47,2023-02-08,2025-05-25
